sim_idx,partition,event_type,event_target,is_fault
3418,optimization,flt_3ph_shc,MainLn4-11,True
3419,optimization,flt_3ph_shc,MainLn4-11,True
3420,optimization,flt_3ph_shc,MainLn4-11,True
3421,monitoring,flt_3ph_shc,MainLn4-11,True
3422,optimization,flt_3ph_shc,MainLn4-5,True
3423,monitoring,flt_3ph_shc,MainLn4-5,True
3424,optimization,flt_3ph_shc,MainLn4-5,True
3425,optimization,flt_3ph_shc,MainLn4-5,True
3426,optimization,flt_3ph_shc,MainLn4-5,True
3427,monitoring,flt_3ph_shc,MainLn5-6,True
3428,optimization,flt_3ph_shc,MainLn5-6,True
3429,optimization,flt_3ph_shc,MainLn5-6,True
3430,optimization,flt_3ph_shc,MainLn5-6,True
3431,optimization,flt_3ph_shc,MainLn5-6,True
3432,optimization,flt_3ph_shc,MainLn6-7,True
3433,optimization,flt_3ph_shc,MainLn6-7,True
3434,optimization,flt_3ph_shc,MainLn6-7,True
3435,monitoring,flt_3ph_shc,MainLn6-7,True
3436,optimization,flt_3ph_shc,MainLn6-7,True
3437,optimization,flt_3ph_shc,MainLn7-8,True
3438,optimization,flt_3ph_shc,MainLn7-8,True
3439,optimization,flt_3ph_shc,MainLn7-8,True
3440,optimization,flt_3ph_shc,MainLn7-8,True
3441,optimization,flt_3ph_shc,MainLn7-8,True
3442,optimization,flt_3ph_shc,MainLn8-14,True
3443,optimization,flt_3ph_shc,MainLn8-14,True
3444,optimization,flt_3ph_shc,MainLn8-14,True
3445,optimization,flt_3ph_shc,MainLn8-14,True
3446,optimization,flt_3ph_shc,MainLn8-14,True
3447,optimization,flt_3ph_shc,MainLn8-9,True
3448,optimization,flt_3ph_shc,MainLn8-9,True
3449,monitoring,flt_3ph_shc,MainLn8-9,True
3450,optimization,flt_3ph_shc,MainLn8-9,True
3451,optimization,flt_3ph_shc,MainLn8-9,True
3452,optimization,flt_3ph_shc,MainLn9-10,True
3453,optimization,flt_3ph_shc,MainLn9-10,True
3454,monitoring,flt_3ph_shc,MainLn9-10,True
3455,optimization,flt_3ph_shc,MainLn9-10,True
3456,optimization,flt_3ph_shc,MainLn9-10,True
3457,optimization,flt_3ph_shc,MainBus1,True
3458,optimization,flt_3ph_shc,MainBus10,True
3459,optimization,flt_3ph_shc,MainBus11,True
3460,optimization,flt_3ph_shc,MainBus12,True
3461,optimization,flt_3ph_shc,MainBus13,True
3462,optimization,flt_3ph_shc,MainBus14,True
3463,optimization,flt_3ph_shc,MainBus2,True
3464,optimization,flt_3ph_shc,MainBus3,True
3465,optimization,flt_3ph_shc,MainBus4,True
3466,optimization,flt_3ph_shc,MainBus5,True
3467,optimization,flt_3ph_shc,MainBus6,True
3468,optimization,flt_3ph_shc,MainBus7,True
3469,optimization,flt_3ph_shc,MainBus8,True
3470,optimization,flt_3ph_shc,MainBus9,True
3471,evaluation,flt_3ph_shc,MainLn1-2,True
3472,optimization,flt_3ph_shc,MainLn1-2,True
3473,optimization,flt_3ph_shc,MainLn1-2,True
3474,optimization,flt_3ph_shc,MainLn1-2,True
3475,monitoring,flt_3ph_shc,MainLn1-2,True
3476,optimization,flt_3ph_shc,MainLn10-11,True
3477,optimization,flt_3ph_shc,MainLn10-11,True
3478,optimization,flt_3ph_shc,MainLn10-11,True
3479,monitoring,flt_3ph_shc,MainLn10-11,True
3480,optimization,flt_3ph_shc,MainLn10-11,True
3481,optimization,flt_3ph_shc,MainLn12-13,True
3482,optimization,flt_3ph_shc,MainLn12-13,True
3483,optimization,flt_3ph_shc,MainLn12-13,True
3484,optimization,flt_3ph_shc,MainLn12-13,True
3485,optimization,flt_3ph_shc,MainLn12-13,True
3486,optimization,flt_3ph_shc,MainLn13-14,True
3487,optimization,flt_3ph_shc,MainLn13-14,True
3488,evaluation,flt_3ph_shc,MainLn13-14,True
3489,optimization,flt_3ph_shc,MainLn13-14,True
3490,optimization,flt_3ph_shc,MainLn13-14,True
3491,optimization,flt_3ph_shc,MainLn2-3,True
3492,optimization,flt_3ph_shc,MainLn2-3,True
3493,monitoring,flt_3ph_shc,MainLn2-3,True
3494,optimization,flt_3ph_shc,MainLn2-3,True
3495,optimization,flt_3ph_shc,MainLn2-3,True
3496,optimization,flt_3ph_shc,MainLn3-4,True
3497,optimization,flt_3ph_shc,MainLn3-4,True
3498,optimization,flt_3ph_shc,MainLn3-4,True
3499,optimization,flt_3ph_shc,MainLn3-4,True
3500,optimization,flt_3ph_shc,MainLn3-4,True
3501,monitoring,flt_3ph_shc,MainLn3-8,True
3502,optimization,flt_3ph_shc,MainLn3-8,True
3503,optimization,flt_3ph_shc,MainLn3-8,True
3504,optimization,flt_3ph_shc,MainLn3-8,True
3505,optimization,flt_3ph_shc,MainLn3-8,True
3506,monitoring,flt_3ph_shc,MainLn4-11,True
3507,optimization,flt_3ph_shc,MainLn4-11,True
3508,optimization,flt_3ph_shc,MainLn4-11,True
3509,optimization,flt_3ph_shc,MainLn4-11,True
3510,optimization,flt_3ph_shc,MainLn4-11,True
3511,optimization,flt_3ph_shc,MainLn4-5,True
3512,monitoring,flt_3ph_shc,MainLn4-5,True
3513,monitoring,flt_3ph_shc,MainLn4-5,True
3514,optimization,flt_3ph_shc,MainLn4-5,True
3515,optimization,flt_3ph_shc,MainLn4-5,True
3516,optimization,flt_3ph_shc,MainLn5-6,True
3517,optimization,flt_3ph_shc,MainLn5-6,True
3518,optimization,flt_3ph_shc,MainLn5-6,True
3519,evaluation,flt_3ph_shc,MainLn5-6,True
3520,optimization,flt_3ph_shc,MainLn5-6,True
3521,optimization,flt_3ph_shc,MainLn6-7,True
3522,monitoring,flt_3ph_shc,MainLn6-7,True
3523,optimization,flt_3ph_shc,MainLn6-7,True
3524,monitoring,flt_3ph_shc,MainLn6-7,True
3525,monitoring,flt_3ph_shc,MainLn6-7,True
3526,optimization,flt_3ph_shc,MainLn7-8,True
3527,optimization,flt_3ph_shc,MainLn7-8,True
3528,optimization,flt_3ph_shc,MainLn7-8,True
3529,optimization,flt_3ph_shc,MainLn7-8,True
3530,optimization,flt_3ph_shc,MainLn7-8,True
3531,optimization,flt_3ph_shc,MainLn8-14,True
3532,evaluation,flt_3ph_shc,MainLn8-14,True
3533,optimization,flt_3ph_shc,MainLn8-14,True
3534,optimization,flt_3ph_shc,MainLn8-14,True
3535,optimization,flt_3ph_shc,MainLn8-14,True
3536,optimization,flt_3ph_shc,MainLn8-9,True
3537,monitoring,flt_3ph_shc,MainLn8-9,True
3538,monitoring,flt_3ph_shc,MainLn8-9,True
3539,optimization,flt_3ph_shc,MainLn8-9,True
3540,optimization,flt_3ph_shc,MainLn8-9,True
3541,optimization,flt_3ph_shc,MainLn9-10,True
3542,optimization,flt_3ph_shc,MainLn9-10,True
3543,optimization,flt_3ph_shc,MainLn9-10,True
3544,optimization,flt_3ph_shc,MainLn9-10,True
3545,optimization,flt_3ph_shc,MainLn9-10,True
3546,optimization,flt_3ph_shc,MainBus1,True
3547,optimization,flt_3ph_shc,MainBus10,True
3548,optimization,flt_3ph_shc,MainBus11,True
3549,optimization,flt_3ph_shc,MainBus12,True
3550,optimization,flt_3ph_shc,MainBus13,True
3551,optimization,flt_3ph_shc,MainBus14,True
3552,optimization,flt_3ph_shc,MainBus2,True
3553,optimization,flt_3ph_shc,MainBus3,True
3554,optimization,flt_3ph_shc,MainBus4,True
3555,optimization,flt_3ph_shc,MainBus5,True
3556,optimization,flt_3ph_shc,MainBus6,True
3557,optimization,flt_3ph_shc,MainBus7,True
3558,optimization,flt_3ph_shc,MainBus8,True
3559,monitoring,flt_3ph_shc,MainBus9,True
3560,optimization,flt_3ph_shc,MainLn1-2,True
3561,optimization,flt_3ph_shc,MainLn1-2,True
3562,optimization,flt_3ph_shc,MainLn1-2,True
3563,monitoring,flt_3ph_shc,MainLn1-2,True
3564,optimization,flt_3ph_shc,MainLn1-2,True
3565,optimization,flt_3ph_shc,MainLn10-11,True
3566,optimization,flt_3ph_shc,MainLn10-11,True
3567,optimization,flt_3ph_shc,MainLn10-11,True
3568,optimization,flt_3ph_shc,MainLn10-11,True
3569,optimization,flt_3ph_shc,MainLn10-11,True
3570,evaluation,flt_3ph_shc,MainLn12-13,True
3571,evaluation,flt_3ph_shc,MainLn12-13,True
3572,evaluation,flt_3ph_shc,MainLn12-13,True
3573,optimization,flt_3ph_shc,MainLn12-13,True
3574,optimization,flt_3ph_shc,MainLn12-13,True
3575,optimization,flt_3ph_shc,MainLn13-14,True
3576,optimization,flt_3ph_shc,MainLn13-14,True
3577,optimization,flt_3ph_shc,MainLn13-14,True
3578,optimization,flt_3ph_shc,MainLn13-14,True
3579,optimization,flt_3ph_shc,MainLn13-14,True
3580,optimization,flt_3ph_shc,MainLn2-3,True
3581,optimization,flt_3ph_shc,MainLn2-3,True
3582,monitoring,flt_3ph_shc,MainLn2-3,True
3583,optimization,flt_3ph_shc,MainLn2-3,True
3584,optimization,flt_3ph_shc,MainLn2-3,True
3585,evaluation,flt_3ph_shc,MainLn3-4,True
3586,optimization,flt_3ph_shc,MainLn3-4,True
3587,optimization,flt_3ph_shc,MainLn3-4,True
3588,optimization,flt_3ph_shc,MainLn3-4,True
3589,optimization,flt_3ph_shc,MainLn3-4,True
3590,optimization,flt_3ph_shc,MainLn3-8,True
3591,optimization,flt_3ph_shc,MainLn3-8,True
3592,optimization,flt_3ph_shc,MainLn3-8,True
3593,optimization,flt_3ph_shc,MainLn3-8,True
3594,optimization,flt_3ph_shc,MainLn3-8,True
3595,optimization,flt_3ph_shc,MainLn4-11,True
3596,monitoring,flt_3ph_shc,MainLn4-11,True
3597,evaluation,flt_3ph_shc,MainLn4-11,True
3598,optimization,flt_3ph_shc,MainLn4-11,True
3599,optimization,flt_3ph_shc,MainLn4-11,True
3600,evaluation,flt_3ph_shc,MainLn4-5,True
3601,monitoring,flt_3ph_shc,MainLn4-5,True
3602,optimization,flt_3ph_shc,MainLn4-5,True
3603,optimization,flt_3ph_shc,MainLn4-5,True
3604,optimization,flt_3ph_shc,MainLn4-5,True
3605,optimization,flt_3ph_shc,MainLn5-6,True
3606,optimization,flt_3ph_shc,MainLn5-6,True
3607,optimization,flt_3ph_shc,MainLn5-6,True
3608,optimization,flt_3ph_shc,MainLn5-6,True
3609,optimization,flt_3ph_shc,MainLn5-6,True
3610,optimization,flt_3ph_shc,MainLn6-7,True
3611,optimization,flt_3ph_shc,MainLn6-7,True
3612,optimization,flt_3ph_shc,MainLn6-7,True
3613,optimization,flt_3ph_shc,MainLn6-7,True
3614,optimization,flt_3ph_shc,MainLn6-7,True
3615,optimization,flt_3ph_shc,MainLn7-8,True
3616,optimization,flt_3ph_shc,MainLn7-8,True
3617,optimization,flt_3ph_shc,MainLn7-8,True
3618,optimization,flt_3ph_shc,MainLn7-8,True
3619,optimization,flt_3ph_shc,MainLn7-8,True
3620,optimization,flt_3ph_shc,MainLn8-14,True
3621,optimization,flt_3ph_shc,MainLn8-14,True
3622,monitoring,flt_3ph_shc,MainLn8-14,True
3623,optimization,flt_3ph_shc,MainLn8-14,True
3624,optimization,flt_3ph_shc,MainLn8-14,True
3625,optimization,flt_3ph_shc,MainLn8-9,True
3626,optimization,flt_3ph_shc,MainLn8-9,True
3627,optimization,flt_3ph_shc,MainLn8-9,True
3628,optimization,flt_3ph_shc,MainLn8-9,True
3629,optimization,flt_3ph_shc,MainLn8-9,True
3630,optimization,flt_3ph_shc,MainLn9-10,True
3631,optimization,flt_3ph_shc,MainLn9-10,True
3632,monitoring,flt_3ph_shc,MainLn9-10,True
3633,optimization,flt_3ph_shc,MainLn9-10,True
3634,monitoring,flt_3ph_shc,MainLn9-10,True
3635,optimization,flt_3ph_shc,MainBus1,True
3636,optimization,flt_3ph_shc,MainBus10,True
3637,optimization,flt_3ph_shc,MainBus11,True
3638,optimization,flt_3ph_shc,MainBus12,True
3639,optimization,flt_3ph_shc,MainBus13,True
3640,optimization,flt_3ph_shc,MainBus14,True
3641,optimization,flt_3ph_shc,MainBus2,True
3642,optimization,flt_3ph_shc,MainBus3,True
3643,optimization,flt_3ph_shc,MainBus4,True
3644,optimization,flt_3ph_shc,MainBus5,True
3645,optimization,flt_3ph_shc,MainBus6,True
3646,monitoring,flt_3ph_shc,MainBus7,True
3647,optimization,flt_3ph_shc,MainBus8,True
3648,optimization,flt_3ph_shc,MainBus9,True
3649,optimization,flt_3ph_shc,MainLn1-2,True
3650,optimization,flt_3ph_shc,MainLn1-2,True
3651,optimization,flt_3ph_shc,MainLn1-2,True
3652,optimization,flt_3ph_shc,MainLn1-2,True
3653,optimization,flt_3ph_shc,MainLn1-2,True
3654,optimization,flt_3ph_shc,MainLn10-11,True
3655,optimization,flt_3ph_shc,MainLn10-11,True
3656,monitoring,flt_3ph_shc,MainLn10-11,True
3657,optimization,flt_3ph_shc,MainLn10-11,True
3658,optimization,flt_3ph_shc,MainLn10-11,True
3659,optimization,flt_3ph_shc,MainLn12-13,True
3660,optimization,flt_3ph_shc,MainLn12-13,True
3661,optimization,flt_3ph_shc,MainLn12-13,True
3662,optimization,flt_3ph_shc,MainLn12-13,True
3663,optimization,flt_3ph_shc,MainLn12-13,True
3664,optimization,flt_3ph_shc,MainLn13-14,True
3665,optimization,flt_3ph_shc,MainLn13-14,True
3666,optimization,flt_3ph_shc,MainLn13-14,True
3667,evaluation,flt_3ph_shc,MainLn13-14,True
3668,optimization,flt_3ph_shc,MainLn13-14,True
3669,optimization,flt_3ph_shc,MainLn2-3,True
3670,optimization,flt_3ph_shc,MainLn2-3,True
3671,evaluation,flt_3ph_shc,MainLn2-3,True
3672,optimization,flt_3ph_shc,MainLn2-3,True
3673,optimization,flt_3ph_shc,MainLn2-3,True
3674,optimization,flt_3ph_shc,MainLn3-4,True
3675,optimization,flt_3ph_shc,MainLn3-4,True
3676,optimization,flt_3ph_shc,MainLn3-4,True
3677,monitoring,flt_3ph_shc,MainLn3-4,True
3678,optimization,flt_3ph_shc,MainLn3-4,True
3679,optimization,flt_3ph_shc,MainLn3-8,True
3680,optimization,flt_3ph_shc,MainLn3-8,True
3681,optimization,flt_3ph_shc,MainLn3-8,True
3682,optimization,flt_3ph_shc,MainLn3-8,True
3683,evaluation,flt_3ph_shc,MainLn3-8,True
3684,optimization,flt_3ph_shc,MainLn4-11,True
3685,optimization,flt_3ph_shc,MainLn4-11,True
3686,evaluation,flt_3ph_shc,MainLn4-11,True
3687,optimization,flt_3ph_shc,MainLn4-11,True
3688,optimization,flt_3ph_shc,MainLn4-11,True
3689,optimization,flt_3ph_shc,MainLn4-5,True
3690,evaluation,flt_3ph_shc,MainLn4-5,True
3691,optimization,flt_3ph_shc,MainLn4-5,True
3692,optimization,flt_3ph_shc,MainLn4-5,True
3693,optimization,flt_3ph_shc,MainLn4-5,True
3694,optimization,flt_3ph_shc,MainLn5-6,True
3695,optimization,flt_3ph_shc,MainLn5-6,True
3696,optimization,flt_3ph_shc,MainLn5-6,True
3697,optimization,flt_3ph_shc,MainLn5-6,True
3698,optimization,flt_3ph_shc,MainLn5-6,True
3699,optimization,flt_3ph_shc,MainLn6-7,True
3700,evaluation,flt_3ph_shc,MainLn6-7,True
3701,optimization,flt_3ph_shc,MainLn6-7,True
3702,optimization,flt_3ph_shc,MainLn6-7,True
3703,optimization,flt_3ph_shc,MainLn6-7,True
3704,optimization,flt_3ph_shc,MainLn7-8,True
3705,optimization,flt_3ph_shc,MainLn7-8,True
3706,optimization,flt_3ph_shc,MainLn7-8,True
3707,optimization,flt_3ph_shc,MainLn7-8,True
3708,optimization,flt_3ph_shc,MainLn7-8,True
3709,optimization,flt_3ph_shc,MainLn8-14,True
3710,monitoring,flt_3ph_shc,MainLn8-14,True
3711,optimization,flt_3ph_shc,MainLn8-14,True
3712,optimization,flt_3ph_shc,MainLn8-14,True
3713,optimization,flt_3ph_shc,MainLn8-14,True
3714,optimization,flt_3ph_shc,MainLn8-9,True
3715,optimization,flt_3ph_shc,MainLn8-9,True
3716,optimization,flt_3ph_shc,MainLn8-9,True
3717,optimization,flt_3ph_shc,MainLn8-9,True
3718,optimization,flt_3ph_shc,MainLn8-9,True
3719,optimization,flt_3ph_shc,MainLn9-10,True
3720,optimization,flt_3ph_shc,MainLn9-10,True
3721,optimization,flt_3ph_shc,MainLn9-10,True
3722,optimization,flt_3ph_shc,MainLn9-10,True
3723,optimization,flt_3ph_shc,MainLn9-10,True
3724,monitoring,flt_3ph_shc,MainBus1,True
3725,optimization,flt_3ph_shc,MainBus10,True
3726,optimization,flt_3ph_shc,MainBus11,True
3727,optimization,flt_3ph_shc,MainBus12,True
3728,optimization,flt_3ph_shc,MainBus13,True
3729,optimization,flt_3ph_shc,MainBus14,True
3730,optimization,flt_3ph_shc,MainBus2,True
3731,monitoring,flt_3ph_shc,MainBus3,True
3732,optimization,flt_3ph_shc,MainBus4,True
3733,monitoring,flt_3ph_shc,MainBus5,True
3734,optimization,flt_3ph_shc,MainBus6,True
3735,optimization,flt_3ph_shc,MainBus7,True
3736,optimization,flt_3ph_shc,MainBus8,True
3737,optimization,flt_3ph_shc,MainBus9,True
3738,optimization,flt_3ph_shc,MainLn1-2,True
3739,optimization,flt_3ph_shc,MainLn1-2,True
3740,optimization,flt_3ph_shc,MainLn1-2,True
3741,optimization,flt_3ph_shc,MainLn1-2,True
3742,monitoring,flt_3ph_shc,MainLn1-2,True
3743,optimization,flt_3ph_shc,MainLn10-11,True
3744,optimization,flt_3ph_shc,MainLn10-11,True
3745,optimization,flt_3ph_shc,MainLn10-11,True
3746,optimization,flt_3ph_shc,MainLn10-11,True
3747,optimization,flt_3ph_shc,MainLn10-11,True
3748,optimization,flt_3ph_shc,MainLn12-13,True
3749,optimization,flt_3ph_shc,MainLn12-13,True
3750,optimization,flt_3ph_shc,MainLn12-13,True
3751,optimization,flt_3ph_shc,MainLn12-13,True
3752,optimization,flt_3ph_shc,MainLn12-13,True
3753,optimization,flt_3ph_shc,MainLn13-14,True
3754,monitoring,flt_3ph_shc,MainLn13-14,True
3755,optimization,flt_3ph_shc,MainLn13-14,True
3756,optimization,flt_3ph_shc,MainLn13-14,True
3757,optimization,flt_3ph_shc,MainLn13-14,True
3758,optimization,flt_3ph_shc,MainLn2-3,True
3759,optimization,flt_3ph_shc,MainLn2-3,True
3760,optimization,flt_3ph_shc,MainLn2-3,True
3761,optimization,flt_3ph_shc,MainLn2-3,True
3762,optimization,flt_3ph_shc,MainLn2-3,True
3763,optimization,flt_3ph_shc,MainLn3-4,True
3764,optimization,flt_3ph_shc,MainLn3-4,True
3765,evaluation,flt_3ph_shc,MainLn3-4,True
3766,optimization,flt_3ph_shc,MainLn3-4,True
3767,optimization,flt_3ph_shc,MainLn3-4,True
3768,optimization,flt_3ph_shc,MainLn3-8,True
3769,optimization,flt_3ph_shc,MainLn3-8,True
3770,optimization,flt_3ph_shc,MainLn3-8,True
3771,optimization,flt_3ph_shc,MainLn3-8,True
3772,monitoring,flt_3ph_shc,MainLn3-8,True
3773,optimization,flt_3ph_shc,MainLn4-11,True
3774,optimization,flt_3ph_shc,MainLn4-11,True
3775,optimization,flt_3ph_shc,MainLn4-11,True
3776,optimization,flt_3ph_shc,MainLn4-11,True
3777,optimization,flt_3ph_shc,MainLn4-11,True
3778,optimization,flt_3ph_shc,MainLn4-5,True
3779,optimization,flt_3ph_shc,MainLn4-5,True
3780,optimization,flt_3ph_shc,MainLn4-5,True
3781,optimization,flt_3ph_shc,MainLn4-5,True
3782,optimization,flt_3ph_shc,MainLn4-5,True
3783,optimization,flt_3ph_shc,MainLn5-6,True
3784,optimization,flt_3ph_shc,MainLn5-6,True
3785,optimization,flt_3ph_shc,MainLn5-6,True
3786,optimization,flt_3ph_shc,MainLn5-6,True
3787,optimization,flt_3ph_shc,MainLn5-6,True
3788,evaluation,flt_3ph_shc,MainLn6-7,True
3789,optimization,flt_3ph_shc,MainLn6-7,True
3790,optimization,flt_3ph_shc,MainLn6-7,True
3791,optimization,flt_3ph_shc,MainLn6-7,True
3792,optimization,flt_3ph_shc,MainLn6-7,True
3793,monitoring,flt_3ph_shc,MainLn7-8,True
3794,optimization,flt_3ph_shc,MainLn7-8,True
3795,optimization,flt_3ph_shc,MainLn7-8,True
3796,optimization,flt_3ph_shc,MainLn7-8,True
3797,optimization,flt_3ph_shc,MainLn7-8,True
3798,monitoring,flt_3ph_shc,MainLn8-14,True
3799,optimization,flt_3ph_shc,MainLn8-14,True
3800,monitoring,flt_3ph_shc,MainLn8-14,True
3801,optimization,flt_3ph_shc,MainLn8-14,True
3802,optimization,flt_3ph_shc,MainLn8-14,True
3803,optimization,flt_3ph_shc,MainLn8-9,True
3804,optimization,flt_3ph_shc,MainLn8-9,True
3805,optimization,flt_3ph_shc,MainLn8-9,True
3806,optimization,flt_3ph_shc,MainLn8-9,True
3807,optimization,flt_3ph_shc,MainLn8-9,True
3808,optimization,flt_3ph_shc,MainLn9-10,True
3809,optimization,flt_3ph_shc,MainLn9-10,True
3810,optimization,flt_3ph_shc,MainLn9-10,True
3811,optimization,flt_3ph_shc,MainLn9-10,True
3812,optimization,flt_3ph_shc,MainLn9-10,True
3813,optimization,flt_3ph_shc,MainBus1,True
3814,optimization,flt_3ph_shc,MainBus10,True
3815,optimization,flt_3ph_shc,MainBus11,True
3816,optimization,flt_3ph_shc,MainBus12,True
3817,evaluation,flt_3ph_shc,MainBus13,True
3818,optimization,flt_3ph_shc,MainBus14,True
3819,optimization,flt_3ph_shc,MainBus2,True
3820,optimization,flt_3ph_shc,MainBus3,True
3821,optimization,flt_3ph_shc,MainBus4,True
3822,optimization,flt_3ph_shc,MainBus5,True
3823,optimization,flt_3ph_shc,MainBus6,True
3824,optimization,flt_3ph_shc,MainBus7,True
3825,optimization,flt_3ph_shc,MainBus8,True
3826,optimization,flt_3ph_shc,MainBus9,True
3827,optimization,flt_3ph_shc,MainLn1-2,True
3828,optimization,flt_3ph_shc,MainLn1-2,True
3829,optimization,flt_3ph_shc,MainLn1-2,True
3830,optimization,flt_3ph_shc,MainLn1-2,True
3831,optimization,flt_3ph_shc,MainLn1-2,True
3832,optimization,flt_3ph_shc,MainLn10-11,True
3833,optimization,flt_3ph_shc,MainLn10-11,True
3834,optimization,flt_3ph_shc,MainLn10-11,True
3835,optimization,flt_3ph_shc,MainLn10-11,True
3836,optimization,flt_3ph_shc,MainLn10-11,True
3837,optimization,flt_3ph_shc,MainLn12-13,True
3838,optimization,flt_3ph_shc,MainLn12-13,True
3839,optimization,flt_3ph_shc,MainLn12-13,True
3840,optimization,flt_3ph_shc,MainLn12-13,True
3841,optimization,flt_3ph_shc,MainLn12-13,True
3842,optimization,flt_3ph_shc,MainLn13-14,True
3843,optimization,flt_3ph_shc,MainLn13-14,True
3844,optimization,flt_3ph_shc,MainLn13-14,True
3845,optimization,flt_3ph_shc,MainLn13-14,True
3846,monitoring,flt_3ph_shc,MainLn13-14,True
3847,optimization,flt_3ph_shc,MainLn2-3,True
3848,optimization,flt_3ph_shc,MainLn2-3,True
3849,monitoring,flt_3ph_shc,MainLn2-3,True
3850,optimization,flt_3ph_shc,MainLn2-3,True
3851,optimization,flt_3ph_shc,MainLn2-3,True
3852,optimization,flt_3ph_shc,MainLn3-4,True
3853,optimization,flt_3ph_shc,MainLn3-4,True
3854,optimization,flt_3ph_shc,MainLn3-4,True
3855,optimization,flt_3ph_shc,MainLn3-4,True
3856,optimization,flt_3ph_shc,MainLn3-4,True
3857,optimization,flt_3ph_shc,MainLn3-8,True
3858,optimization,flt_3ph_shc,MainLn3-8,True
3859,optimization,flt_3ph_shc,MainLn3-8,True
3860,optimization,flt_3ph_shc,MainLn3-8,True
3861,optimization,flt_3ph_shc,MainLn3-8,True
3862,evaluation,flt_3ph_shc,MainLn4-11,True
3863,optimization,flt_3ph_shc,MainLn4-11,True
3864,optimization,flt_3ph_shc,MainLn4-11,True
3865,optimization,flt_3ph_shc,MainLn4-11,True
3866,optimization,flt_3ph_shc,MainLn4-11,True
3867,optimization,flt_3ph_shc,MainLn4-5,True
3868,optimization,flt_3ph_shc,MainLn4-5,True
3869,optimization,flt_3ph_shc,MainLn4-5,True
3870,evaluation,flt_3ph_shc,MainLn4-5,True
3871,optimization,flt_3ph_shc,MainLn4-5,True
3872,optimization,flt_3ph_shc,MainLn5-6,True
3873,optimization,flt_3ph_shc,MainLn5-6,True
3874,optimization,flt_3ph_shc,MainLn5-6,True
3875,optimization,flt_3ph_shc,MainLn5-6,True
3876,optimization,flt_3ph_shc,MainLn5-6,True
3877,optimization,flt_3ph_shc,MainLn6-7,True
3878,optimization,flt_3ph_shc,MainLn6-7,True
3879,optimization,flt_3ph_shc,MainLn6-7,True
3880,optimization,flt_3ph_shc,MainLn6-7,True
3881,optimization,flt_3ph_shc,MainLn6-7,True
3882,optimization,flt_3ph_shc,MainLn7-8,True
3883,optimization,flt_3ph_shc,MainLn7-8,True
3884,optimization,flt_3ph_shc,MainLn7-8,True
3885,optimization,flt_3ph_shc,MainLn7-8,True
3886,optimization,flt_3ph_shc,MainLn7-8,True
3887,optimization,flt_3ph_shc,MainLn8-14,True
3888,optimization,flt_3ph_shc,MainLn8-14,True
3889,optimization,flt_3ph_shc,MainLn8-14,True
3890,optimization,flt_3ph_shc,MainLn8-14,True
3891,optimization,flt_3ph_shc,MainLn8-14,True
3892,optimization,flt_3ph_shc,MainLn8-9,True
3893,optimization,flt_3ph_shc,MainLn8-9,True
3894,evaluation,flt_3ph_shc,MainLn8-9,True
3895,optimization,flt_3ph_shc,MainLn8-9,True
3896,optimization,flt_3ph_shc,MainLn8-9,True
3897,optimization,flt_3ph_shc,MainLn9-10,True
3898,monitoring,flt_3ph_shc,MainLn9-10,True
3899,optimization,flt_3ph_shc,MainLn9-10,True
3900,optimization,flt_3ph_shc,MainLn9-10,True
3901,monitoring,flt_3ph_shc,MainLn9-10,True
3902,optimization,flt_3ph_shc,MainBus1,True
3903,optimization,flt_3ph_shc,MainBus10,True
3904,optimization,flt_3ph_shc,MainBus11,True
3905,optimization,flt_3ph_shc,MainBus12,True
3906,evaluation,flt_3ph_shc,MainBus13,True
3907,optimization,flt_3ph_shc,MainBus14,True
3908,optimization,flt_3ph_shc,MainBus2,True
3909,optimization,flt_3ph_shc,MainBus3,True
3910,optimization,flt_3ph_shc,MainBus4,True
3911,optimization,flt_3ph_shc,MainBus5,True
3912,optimization,flt_3ph_shc,MainBus6,True
3913,optimization,flt_3ph_shc,MainBus7,True
3914,optimization,flt_3ph_shc,MainBus8,True
3915,optimization,flt_3ph_shc,MainBus9,True
3916,optimization,flt_3ph_shc,MainLn1-2,True
3917,monitoring,flt_3ph_shc,MainLn1-2,True
3918,optimization,flt_3ph_shc,MainLn1-2,True
3919,optimization,flt_3ph_shc,MainLn1-2,True
3920,optimization,flt_3ph_shc,MainLn1-2,True
3921,optimization,flt_3ph_shc,MainLn10-11,True
3922,optimization,flt_3ph_shc,MainLn10-11,True
3923,optimization,flt_3ph_shc,MainLn10-11,True
3924,optimization,flt_3ph_shc,MainLn10-11,True
3925,monitoring,flt_3ph_shc,MainLn10-11,True
3926,optimization,flt_3ph_shc,MainLn12-13,True
3927,optimization,flt_3ph_shc,MainLn12-13,True
3928,optimization,flt_3ph_shc,MainLn12-13,True
3929,monitoring,flt_3ph_shc,MainLn12-13,True
3930,monitoring,flt_3ph_shc,MainLn12-13,True
3931,optimization,flt_3ph_shc,MainLn13-14,True
3932,optimization,flt_3ph_shc,MainLn13-14,True
3933,optimization,flt_3ph_shc,MainLn13-14,True
3934,optimization,flt_3ph_shc,MainLn13-14,True
3935,optimization,flt_3ph_shc,MainLn13-14,True
3936,evaluation,flt_3ph_shc,MainLn2-3,True
3937,optimization,flt_3ph_shc,MainLn2-3,True
3938,optimization,flt_3ph_shc,MainLn2-3,True
